FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
735.82400,0.01931,0.54352,-0.63273,1.29414,0.03696,1.44089,0.55031,1.19917,0.95374,1.18246,-0.23227,1.42459,0.48778,1.54944,0.82554,1.39482,0.79522,1.18226,0.48268,0.95056,0.46703
735.82800,-0.14906,0.44466,-0.75095,1.23141,-0.14971,1.44089,0.41017,1.22831,0.87667,1.14457,-0.09692,1.27914,0.38118,1.51518,0.74224,1.39482,0.72844,1.16053,0.37673,1.03694,0.49930
735.83200,0.07543,0.54352,-0.15984,1.54504,-0.05638,1.70815,0.48024,1.34489,0.79960,1.10667,0.21892,1.37611,0.34565,1.58370,0.71447,1.48434,0.68392,1.22573,0.80051,1.46886,0.46703
735.83600,0.07543,0.54352,-0.15984,1.41959,0.03696,1.81506,0.48024,1.40317,0.76107,1.14457,0.03844,1.42459,0.31012,1.61796,0.63118,1.52909,0.61714,1.22573,0.90645,1.64162,0.53156
735.84000,-0.20518,0.39523,-0.98740,0.79234,-0.24305,1.76161,0.37514,1.37403,0.76107,1.14457,-0.14203,1.32762,0.20352,1.58370,0.57564,1.50672,0.59488,1.16053,0.48268,1.55524,0.66061
735.84400,-0.26131,0.29637,-1.34206,1.04324,-0.42973,1.70815,0.30507,1.40317,0.72253,1.10667,-0.36763,1.13370,0.09693,1.54944,0.49235,1.50672,0.55036,1.20400,0.27079,1.46886,0.75740
735.84800,-0.26131,0.29637,-0.86917,1.73321,-0.24305,1.86851,0.34011,1.51974,0.64546,1.08772,-0.23227,1.32762,0.06140,1.58370,0.46458,1.59623,0.52810,1.22573,0.69456,1.81439,0.72513
735.85200,-0.20518,0.29637,-0.51451,1.48231,-0.14971,2.02887,0.41017,1.57803,0.60693,1.10667,-0.18715,1.47307,0.06140,1.65222,0.46458,1.64099,0.50584,1.24747,0.69456,2.07354,0.75740
735.85600,-0.37355,0.19752,-1.22384,1.35686,-0.33639,1.86851,0.30507,1.51974,0.60693,1.12562,-0.27739,1.23066,0.02587,1.61796,0.40905,1.59623,0.43906,1.22573,0.48268,1.81439,0.85418
735.86000,-0.54192,0.09866,-1.69673,1.10596,-0.52307,1.70815,0.19997,1.46146,0.56839,1.06877,-0.45787,0.89129,-0.04520,1.51518,0.35352,1.52909,0.41680,1.11705,0.16485,1.64162,0.91871
735.86400,-0.48579,0.14809,-1.34206,1.16869,-0.33639,1.76161,0.30507,1.51974,0.52986,1.03087,-0.63834,0.98825,-0.04520,1.48093,0.35352,1.55147,0.48358,1.18226,0.37673,1.90077,0.88645
735.86800,-0.37355,0.19752,-1.10562,1.35686,-0.14971,1.92197,0.41017,1.57803,0.52986,1.03087,-0.50298,1.18218,0.02587,1.58370,0.40905,1.55147,0.48358,1.18226,0.58862,2.07354,0.91871
735.87200,-0.54192,0.04923,-1.22384,1.10596,-0.24305,1.81506,0.41017,1.51974,0.56839,1.03087,-0.54810,1.08522,-0.00966,1.44667,0.40905,1.48434,0.46132,1.11705,0.27079,1.90077,1.04776
735.87600,-0.76641,-0.09906,-1.57851,0.85506,-0.33639,1.60125,0.37514,1.43231,0.58766,1.01193,-0.77370,0.69736,-0.04520,1.27537,0.38128,1.39482,0.46132,1.00837,-0.15298,1.64162,1.08002
735.88000,-0.65416,-0.09906,-1.57851,0.85506,-0.14971,1.65470,0.48024,1.43231,0.58766,0.97403,-0.63834,0.60040,-0.04520,1.24112,0.40905,1.35006,0.41680,0.96490,0.05890,1.81439,1.08002
735.88400,-0.59804,-0.04963,-0.75095,1.04324,0.03696,1.81506,0.62037,1.49060,0.62620,1.01193,-0.59322,0.79433,0.02587,1.24112,0.49235,1.37244,0.43906,1.00837,0.27079,2.07354,1.11229
735.88800,-0.76641,-0.14848,-0.98740,0.91779,-0.05638,1.70815,0.69044,1.46146,0.66473,1.04982,-0.50298,0.69736,0.02587,1.17260,0.52011,1.30531,0.41680,0.92143,-0.04704,1.90077,1.17681
735.89200,-0.93477,-0.34620,-1.69673,0.60416,-0.05638,1.49434,0.69044,1.40317,0.72253,1.04982,-0.54810,0.50343,0.02587,1.10408,0.54788,1.26055,0.46132,0.87796,-0.36487,1.64162,1.30586
735.89600,-0.87865,-0.39563,-1.57851,0.41599,0.03696,1.54779,0.83057,1.46146,0.76107,1.04982,-0.54810,0.64888,0.06140,1.06982,0.60341,1.23817,0.48358,0.83449,-0.36487,1.81439,1.37039
